status_enc,url_length,url_dot,url_slash,url_hyphen,url_at,url_underline,url_plus,url_hashtag,url_digits,url_special,url_percent,url_equal,url_and,url_qm,url_asterisk,url_uppercase,uppercase_ratio,digits_ratio,ascii_space,domain_length,subdomain_len,domain_digits,domain_scheme,domain_dots,domain_vowels,pre_suf_fix,tld_enc,subdomain_enc,port_enc,dir_presence,dir_heirarchy,dir_slash,dir_hyphen,dir_digits,dir_percentage,filetype_length,query_presence,query_length,query_hyphen,query_equal,query_at,query_digits,Qdigits_ratio,filetype_enc,short_url,redirection,url_email,url_validation,ip_class,domain_age
0,1,3,3,6,0,1,0,0,5,84,0,0,0,0,1,1,84,16,1,3,5,0,1,2,10,0,73,767,6,1,1,1,6,5,0,2,0,0,1,0,0,0,0,15,0,0,0,1,1,0
1,1,3,6,0,0,0,0,0,11,47,0,0,0,1,1,0,0,4,1,1,0,0,1,1,6,0,19,0,6,1,4,4,0,0,0,1,1,1,1,0,0,0,1,76,0,0,0,1,1,0
1,1,4,4,1,0,0,0,0,1,52,0,0,0,0,1,0,0,52,1,1,5,0,1,2,6,1,285,658,6,1,2,2,0,1,0,2,0,0,1,0,0,0,0,38,0,0,0,1,0,2
1,0,2,3,0,0,0,0,0,1,33,0,0,0,0,1,0,0,33,1,2,4,1,1,2,5,0,73,901,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,2
1,1,3,6,0,0,0,0,0,0,63,0,0,0,0,1,5,12,0,1,2,3,0,1,2,6,0,73,2178,6,1,4,4,0,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,0,0
0,0,2,3,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,1,1,3,0,0,2,2,0,281,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,2,3,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,1,1,3,0,1,2,4,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,1,2,3,0,0,2,5,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,2,3,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,1,1,3,0,0,2,3,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,1,6,1,0,0,0,0,0,63,0,0,0,0,1,0,0,0,1,3,0,0,1,1,10,0,73,0,6,1,4,4,1,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,0,2,5,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,1,2,3,0,1,2,6,0,191,2178,6,1,3,3,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,2,3,0,0,0,0,0,0,36,0,0,0,0,1,5,7,0,1,2,4,0,0,2,6,0,251,2147,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,3,6,0,0,1,0,0,2,56,0,0,0,0,1,0,0,28,1,1,3,0,0,2,5,0,251,2178,6,1,4,4,0,2,0,2,0,0,1,0,0,0,0,52,0,0,0,1,1,0
1,0,2,2,0,0,0,0,0,4,33,0,0,0,0,1,0,0,8,1,3,13,4,1,2,6,0,73,443,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
0,0,2,3,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,1,2,3,0,1,2,6,0,251,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,37,0,0,0,0,1,0,0,0,1,3,3,0,0,2,8,0,251,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
1,1,3,8,0,0,0,0,0,45,163,0,3,2,1,1,0,0,3,1,1,0,0,1,2,6,0,184,0,6,1,6,6,0,0,0,2,1,3,1,3,0,0,2,54,0,0,0,1,1,3
1,1,4,6,1,0,0,0,0,33,177,0,5,2,1,1,28,6,5,1,1,0,0,1,1,3,0,73,0,6,1,4,4,1,28,0,2,1,3,1,4,0,0,17,54,0,0,0,1,1,0
0,1,3,5,5,0,0,0,0,8,84,0,0,0,0,1,0,0,10,1,3,18,0,1,2,10,0,285,2331,6,1,3,3,5,8,0,2,0,0,1,0,0,0,0,38,0,0,0,1,2,2
0,0,2,3,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,1,3,3,0,1,2,8,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,2,3,1,0,0,0,0,0,40,0,0,0,0,1,0,0,0,1,3,16,0,1,2,12,1,73,256,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,2,5,0,0,2,0,0,0,42,0,0,0,0,1,0,0,0,1,1,3,0,1,2,1,0,73,2178,6,1,3,3,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
0,1,2,4,0,0,1,0,0,0,43,0,0,0,0,1,3,14,0,1,1,2,0,0,2,7,0,251,666,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,1,4,6,0,0,0,0,0,77,0,0,0,0,1,0,0,0,1,2,0,0,1,1,5,0,73,0,6,1,2,2,6,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
1,0,2,5,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,1,2,0,0,1,1,5,0,73,0,6,1,3,3,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,3,4,0,0,0,0,0,0,60,0,0,0,0,1,0,0,0,1,3,3,0,1,2,8,0,73,2178,6,1,2,2,0,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,0,0
0,1,2,4,3,0,0,0,0,0,55,0,0,0,0,1,0,0,0,1,1,3,0,1,2,2,0,251,2178,6,1,2,2,3,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
0,1,3,4,2,0,0,0,0,1,49,0,0,0,0,1,3,16,49,1,1,3,0,1,2,4,0,73,2178,6,1,2,2,2,1,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,3
0,0,2,3,1,0,0,0,0,0,31,0,0,0,0,1,0,0,0,1,2,3,0,1,2,7,1,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,3,4,2,0,0,0,0,0,57,0,0,0,0,1,0,0,0,1,2,3,0,1,2,8,0,133,2178,6,1,2,2,2,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,3
0,1,2,5,6,0,0,0,0,4,83,0,0,0,0,1,0,0,20,1,2,3,0,1,2,7,0,73,2178,6,1,3,3,6,4,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,0,3,2,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,1,3,9,0,1,3,9,0,73,2214,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,0,2
1,1,4,3,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,1,3,7,0,0,4,5,0,228,2193,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,2
1,1,3,6,1,0,0,0,0,0,61,0,0,0,0,1,0,0,0,1,2,3,0,1,2,7,0,73,2178,6,1,4,4,1,0,0,2,0,0,1,0,0,0,0,37,0,0,0,1,2,0
1,1,3,4,0,0,0,0,0,8,132,0,1,0,1,1,54,2,16,1,1,5,0,0,2,5,0,73,764,6,1,2,2,0,0,0,2,1,3,1,1,0,0,10,15,0,0,0,1,1,3
1,1,2,5,1,0,4,0,0,2,94,0,1,0,1,1,26,3,47,1,0,0,0,1,1,2,0,270,0,6,1,3,3,0,0,0,2,1,3,0,1,0,0,25,54,0,0,0,1,3,0
0,1,4,3,1,0,0,0,0,4,80,4,1,0,1,1,4,20,20,1,1,3,0,0,2,2,0,73,2178,6,1,1,1,1,0,0,1,1,3,1,1,0,0,11,76,0,0,0,1,3,0
0,1,2,3,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,1,3,3,0,0,2,10,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
0,0,2,3,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,1,3,3,0,1,2,9,0,251,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
1,1,2,4,0,0,0,0,0,5,51,0,0,0,0,1,0,0,10,1,2,0,5,1,1,5,0,73,0,5,1,2,2,0,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,0,3
1,1,2,6,0,0,0,0,0,0,45,0,0,0,0,1,0,0,0,1,2,8,0,1,2,6,0,270,1247,6,1,4,4,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,5,7,0,0,0,0,0,9,73,0,1,0,1,2,1,73,8,1,1,3,0,1,2,3,0,73,2178,6,1,2,2,0,0,0,1,1,3,1,1,0,0,3,76,0,1,0,1,1,3
1,0,3,3,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,1,1,0,0,1,2,2,0,74,0,6,1,1,1,0,0,0,2,0,0,1,0,0,0,0,37,0,0,0,1,3,3
1,1,3,5,1,0,0,0,0,0,57,0,0,0,0,1,0,0,0,1,2,5,0,0,2,7,0,281,928,6,1,3,3,1,0,0,2,0,0,1,0,0,0,0,54,0,0,0,1,0,0
0,1,2,4,0,0,3,0,0,0,50,0,0,0,0,1,0,0,0,1,1,3,0,0,2,2,0,73,2178,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,1,3,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,0,73,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,1,9,2,0,0,0,0,28,93,0,0,0,0,1,0,0,3,1,2,0,0,1,1,9,1,139,0,6,1,7,7,1,28,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
0,0,2,2,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,2,0,0,1,2,9,0,75,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
0,0,2,3,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,1,1,3,0,1,2,5,0,285,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,2,3,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,1,1,3,0,1,2,4,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,2,3,2,0,0,0,0,0,55,0,0,0,0,1,0,0,0,1,1,3,0,1,2,3,0,73,2178,6,1,1,1,2,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
1,1,3,3,0,0,0,0,0,3,45,0,0,0,0,1,0,0,15,1,3,12,3,0,2,10,0,73,1555,6,1,1,1,0,0,0,2,0,0,1,0,0,0,0,37,0,0,0,1,2,0
1,1,5,3,1,0,2,0,0,16,110,4,3,2,1,1,4,27,6,1,0,0,0,0,1,1,0,73,0,6,1,1,1,0,0,0,2,1,3,0,3,0,0,5,54,0,0,0,1,1,3
1,1,2,4,1,0,0,0,0,0,47,0,0,0,0,1,0,0,0,1,3,3,0,1,2,8,1,139,2178,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,0,2,3,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,1,1,2,0,0,2,4,0,135,771,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,3
1,1,2,3,0,0,0,0,0,0,49,0,0,0,0,1,0,0,0,1,3,27,0,0,2,13,0,73,615,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
1,0,2,4,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,1,1,0,0,1,1,3,0,139,0,6,1,2,2,0,0,0,2,0,0,1,0,0,0,0,54,0,0,0,1,1,0
1,0,2,4,0,0,0,0,0,0,25,0,0,0,0,1,5,5,0,1,1,3,0,1,2,2,0,15,2178,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,3
0,1,2,4,0,0,2,0,0,0,54,0,0,0,0,1,1,54,0,1,1,2,0,0,2,7,0,251,666,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,1,1,3,0,0,2,1,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,1,3
1,0,1,4,1,0,0,0,0,0,29,0,0,0,0,1,0,0,0,1,1,0,0,1,1,5,0,73,0,6,1,2,2,1,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,0
0,0,2,3,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,1,1,3,0,1,2,3,0,251,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
0,0,2,3,1,0,0,0,0,0,31,0,0,0,0,1,0,0,0,1,2,3,0,0,2,6,0,73,2178,6,1,1,1,1,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,3,5,3,0,0,0,0,6,62,0,0,0,0,1,0,0,10,1,2,3,0,1,2,5,0,73,2178,6,1,3,3,3,6,0,2,0,0,1,0,0,0,0,37,0,0,0,1,2,0
1,0,1,4,1,0,0,0,0,0,30,0,0,0,0,1,0,0,0,1,2,0,0,1,1,9,1,73,0,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
0,1,1,4,1,0,0,0,0,0,47,0,0,0,0,1,0,0,0,1,2,0,0,1,1,7,0,251,0,6,1,2,2,1,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,3,8,1,0,2,0,0,4,94,0,0,0,0,1,0,0,23,1,2,3,0,1,2,5,0,73,2178,6,1,6,6,1,4,0,2,0,0,1,0,0,0,0,54,0,0,0,1,1,0
1,1,4,4,1,0,2,0,0,26,127,0,3,2,1,1,2,63,4,1,3,32,0,0,4,17,1,73,1865,6,1,2,2,0,12,0,1,1,3,1,3,0,0,3,76,0,0,0,1,0,3
1,1,4,2,0,0,0,0,0,0,43,0,0,0,0,1,0,0,0,1,3,24,0,1,4,13,0,230,1576,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
1,0,2,3,0,0,0,0,0,5,29,0,0,0,0,1,0,0,5,1,2,7,5,1,2,5,0,73,2337,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,0
0,0,2,3,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,1,2,3,0,0,2,6,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,0,2,3,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,1,1,2,0,0,2,4,0,135,1545,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,3
0,1,2,4,3,0,0,0,0,0,65,0,0,0,0,1,0,0,0,1,2,3,0,1,2,5,0,73,2178,6,1,2,2,3,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,4,4,1,0,2,0,0,21,126,0,3,2,1,1,0,0,6,1,3,32,0,1,4,17,1,73,1865,6,1,2,2,0,10,0,1,1,3,1,3,0,0,4,76,0,0,0,1,0,3
0,0,2,3,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,2,3,0,0,2,4,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,2,4,0,0,1,0,0,0,51,0,0,0,0,1,2,25,0,1,3,10,0,1,2,9,0,316,693,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,2,5,0,0,1,0,0,4,47,0,0,0,0,1,0,0,11,1,1,0,0,1,1,2,0,187,0,6,1,3,3,0,4,0,2,0,0,1,0,0,0,0,54,0,0,0,1,1,3
1,1,3,4,0,0,0,0,0,0,57,0,0,0,0,1,2,28,0,1,3,3,0,1,2,10,0,73,2178,6,1,2,2,0,0,0,2,0,0,1,0,0,0,0,54,0,0,0,1,1,3
1,1,4,3,0,0,0,0,0,9,45,0,0,0,0,1,0,0,5,1,3,16,9,1,4,4,0,73,2310,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
0,0,1,4,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,0,73,0,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
1,0,2,3,0,0,0,0,0,0,32,0,0,0,1,1,0,0,0,1,2,3,0,1,2,8,0,73,2178,6,1,1,1,0,0,0,1,1,0,1,0,0,0,0,76,0,0,0,1,1,0
1,0,2,4,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,1,2,0,0,1,2,7,0,104,0,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,3,5,4,0,0,0,0,0,66,0,0,0,0,1,0,0,0,1,2,3,0,1,2,4,0,230,2178,6,1,3,3,4,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,0
0,0,2,3,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,2,3,0,0,2,5,0,191,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,14,11,0,0,0,0,0,37,238,0,4,3,1,3,2,119,6,1,2,8,0,0,2,7,0,73,112,6,1,1,1,0,0,0,1,1,3,1,4,0,0,5,76,1,1,0,1,2,3
0,0,2,3,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,1,1,3,0,1,2,2,0,109,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
0,0,2,3,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,1,1,0,0,0,2,7,0,101,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
0,1,1,4,5,0,0,0,0,0,59,0,0,0,0,1,0,0,0,1,1,0,0,1,1,4,0,73,0,6,1,2,2,5,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,1,0
1,1,3,6,0,0,0,0,0,7,94,0,0,0,0,1,9,10,13,1,3,9,0,1,2,10,0,73,129,6,1,4,4,0,7,0,2,0,0,1,0,0,0,0,54,0,0,0,1,0,2
1,1,1,8,2,0,0,0,0,0,42,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,0,73,0,6,1,6,6,2,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,3,5,0,0,0,0,0,0,44,0,0,0,0,1,0,0,0,1,1,5,0,0,2,6,0,73,1758,6,1,3,3,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
0,1,2,3,0,0,0,0,0,0,43,0,1,0,1,1,3,14,0,1,1,3,0,0,2,5,0,73,2178,6,1,1,1,0,0,0,1,1,1,1,1,0,0,0,76,0,0,0,1,2,3
1,1,2,5,0,0,2,0,0,1,68,0,0,0,0,1,0,0,68,1,2,0,0,1,1,8,0,73,0,6,1,3,3,0,1,0,2,0,0,1,0,0,0,0,38,0,0,0,1,2,0
1,0,1,3,1,0,0,0,0,0,26,0,0,0,0,1,0,0,0,1,2,0,0,1,1,6,1,302,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
1,1,1,8,1,0,0,0,0,0,74,0,1,0,0,1,0,0,0,1,1,0,0,1,1,4,0,166,0,6,1,6,6,1,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
0,1,2,4,0,0,1,0,0,0,45,0,0,0,0,1,1,45,0,1,1,2,0,0,2,7,0,251,666,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,0,3,3,0,0,0,0,0,8,19,0,0,0,0,1,0,0,2,1,1,0,8,1,3,0,0,0,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,4,4,0,0,0,0,0,6,69,0,0,0,0,1,0,0,11,1,3,24,0,0,4,15,0,73,1689,6,1,2,2,0,6,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,3
1,1,1,4,0,0,0,0,0,7,47,0,0,0,0,1,15,3,6,1,0,0,1,0,1,0,0,225,0,6,1,2,2,0,6,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,0
1,1,4,4,0,0,0,0,0,9,51,0,0,0,0,1,10,5,5,1,1,0,9,1,3,0,0,0,0,6,1,2,2,0,0,0,2,0,0,1,0,0,0,0,54,0,0,0,1,1,3
1,1,3,3,3,0,0,0,0,1,38,0,0,0,0,1,0,0,38,1,3,8,1,1,3,8,1,80,2034,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,3
0,1,3,7,0,0,0,0,0,2,59,0,0,0,0,1,0,0,29,1,1,3,0,1,2,3,0,113,2178,6,1,5,5,0,2,0,2,0,0,1,0,0,0,0,52,0,0,0,1,2,3
1,1,3,3,1,0,0,0,0,3,40,0,0,0,0,1,0,0,13,1,2,5,3,1,2,5,1,73,737,6,1,1,1,0,0,0,2,0,0,1,0,0,0,0,54,0,0,0,1,2,0
1,1,2,3,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,1,3,13,0,1,2,12,0,230,1227,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
1,1,4,3,3,0,0,0,0,3,58,0,0,0,0,1,0,0,19,1,3,28,3,1,4,13,1,73,1153,6,1,1,1,1,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
0,0,2,3,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,2,3,0,1,2,4,0,270,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
0,1,2,4,0,0,1,0,0,0,49,0,0,0,0,1,2,24,0,1,3,15,0,1,2,8,0,73,1878,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
1,1,2,4,1,0,0,0,0,3,50,0,1,0,1,1,2,25,16,1,3,13,0,1,2,6,1,106,1345,6,1,2,2,0,3,0,1,1,1,1,1,0,0,0,76,0,0,0,1,2,0
0,0,2,3,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,1,2,3,0,0,2,5,0,139,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,0,2,3,1,0,0,0,0,0,31,0,0,0,0,1,0,0,0,1,2,10,0,1,2,7,1,73,2154,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
0,0,1,6,1,0,0,0,0,1,34,0,0,0,0,1,0,0,34,1,0,0,1,1,1,2,0,322,0,6,1,4,4,1,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,5,5,1,0,2,0,0,16,131,0,3,2,1,1,2,65,8,1,3,36,0,1,5,17,1,73,2273,6,1,3,3,0,8,0,1,1,3,1,3,0,0,6,76,0,0,0,1,0,3
1,1,3,6,1,0,0,0,0,13,74,0,0,0,0,1,3,24,5,1,3,14,13,0,2,5,1,73,182,6,1,4,4,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
1,1,3,3,0,0,0,0,0,3,48,0,0,0,0,1,0,0,16,1,3,13,3,1,2,9,0,73,856,6,1,1,1,0,0,0,2,0,0,1,0,0,0,0,54,0,0,0,1,2,0
1,1,2,6,0,0,0,0,0,0,68,0,0,0,0,1,0,0,0,1,3,3,0,1,2,13,0,73,2178,6,1,4,4,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,1,3,3,0,0,2,8,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
0,0,2,3,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,1,2,3,0,0,2,6,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,0,1,3,0,0,0,0,0,3,21,0,0,0,0,1,0,0,7,1,0,0,0,0,1,2,0,132,0,6,1,1,1,0,3,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,2,4,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,1,2,0,0,0,1,10,0,73,0,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,0
0,0,2,3,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,1,2,3,0,1,2,7,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,0,2,4,0,0,0,0,0,3,33,0,0,0,0,2,0,0,11,1,2,10,3,0,2,6,0,73,280,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,1,1,0,1,2,2
1,1,2,3,5,0,0,0,0,4,50,0,0,0,0,1,0,0,12,1,3,28,4,1,2,13,1,73,1913,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
0,1,2,4,2,0,0,0,0,0,57,0,0,0,0,1,0,0,0,1,3,3,0,1,2,8,0,73,2178,6,1,2,2,2,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,1,2,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,1,1,0,0,1,1,5,0,248,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,0,2,3,1,0,0,0,0,0,35,0,0,0,0,1,0,0,0,1,2,3,0,0,2,4,1,251,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
1,1,3,6,0,1,0,0,0,2,86,1,1,0,1,1,0,0,43,0,1,0,0,1,1,5,0,73,0,6,1,4,4,0,2,1,2,1,3,1,1,1,1,0,54,1,0,1,1,0,2
0,0,2,3,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,1,2,3,0,0,2,4,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,4,5,1,0,2,0,0,28,126,0,3,2,1,1,0,0,4,1,3,32,0,0,4,17,1,73,1865,6,1,3,3,0,13,0,1,1,3,1,3,0,0,3,76,0,0,0,1,0,3
1,1,5,5,0,0,2,0,0,24,124,0,3,2,1,1,2,62,5,1,3,28,0,0,5,15,0,73,2265,6,1,3,3,0,11,0,1,1,3,1,3,0,0,3,76,0,0,0,1,0,3
0,1,2,3,0,0,0,0,0,3,43,0,1,0,1,1,5,8,14,1,1,3,0,0,2,5,0,73,2178,6,1,1,1,0,0,0,1,1,1,1,1,0,0,4,76,0,0,0,1,2,3
0,1,3,5,0,0,0,0,0,7,44,0,0,0,0,1,0,0,6,1,1,2,0,1,2,6,0,285,666,6,1,3,3,0,7,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,2,2,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,1,3,16,0,1,2,14,0,251,1431,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
0,0,2,3,0,0,0,0,0,1,22,0,0,0,0,1,0,0,22,1,1,3,1,1,2,2,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,0,2
